"id","SrcDatabase","Title","Author","Organ","Source","Keyword","Summary","Year","Volume","Period","URL"
"sh466","期刊","理查德·彼得森的文化生产视角研究","卢文超","东南大学艺术学院;","社会",NA,"<正>一、""文化""观念的变革:文化生产视角的兴起理查德·彼得森(1932-2010)是美国文化社会学(sociolo gy of culture)的奠基者。1在20世纪70年代,他提出""文化生产视角""(the p roduction of culture p ers p ective),这奠定了美国文化社会学的发展基础,使社会学进入文化研究的新阶段。1986年,他组织创建美国社会","2015","35","01","https://link.cnki.net/doi/10.15992/j.cnki.31-1123/c.2015.01.011"
"sh467","期刊","返回历史视野,重塑社会学的想象力 中国近世变迁及经史研究的新传统","渠敬东","北京大学社会学系;","社会","经学;;史学;;康有为;;王国维;;陈寅恪","从康有为到王国维和陈寅恪,中国现代思想变局的两次浪潮,确立了经史研究的新传统。康有为对《春秋》三世说的重解,旨在通过现代变革重塑大同理想,通过确立新的宗教教化化育民情,从而实现从据乱世到升平世的过渡。王国维藉社会科学之综合演绎方法,以《殷周制度论》等著作""以史治经"",确立了周代立制之源及成王周公所以治天下之意,从制度、民情乃至思想精神入手,重塑中国文明之本源、制度精神之普世价值。陈寅恪所治""不古不今之学"",则从中古史出发,运用历史研究的""总汇贯通之法"",考证中古之思想和风俗流变,构建出一部胡汉杂糅、各教混融、民族迁徙与文化融合的历史场景。","2015","35","01","https://link.cnki.net/doi/10.15992/j.cnki.31-1123/c.2015.01.001"
"sh468","期刊","宗法、丧服与庙制 儒家早期经典与宋儒的宗族理论","林鹄","中国社会科学院历史研究所;","社会","宗族;;宗法;;丧服;;庙制;;别子","宗族是理解中国社会的关键之一,这已是学界共识,但以往研究多把宗族视为基于现实利益而产生的工具,忽视古人关于宗族内在逻辑的言说。本文分析了早期儒家和宋儒的宗族观,认为古人关于宗族的种种制度安排实际上是基于复杂而深刻的伦理思想。宗族之所以在中国具有如此长久而旺盛的生命力,原因或在于此。","2015","35","01","https://link.cnki.net/doi/10.15992/j.cnki.31-1123/c.2015.01.003"
"sh469","期刊","中国农村宗教复兴与“宗教”的中国命运","梁永佳","中国农业大学人文与发展学院社会学系;","社会","农村宗教复兴;;宗教市场理论;;精英与宗教;;礼物模式","中国农村宗教复兴是改革开放以来最""出人意料""的现象之一。对此,学界提出了""传统的发明""、""国家—社会关系""、""宗教市场""三种解释模式。本文认为,解释中国农村宗教复兴,不能将宗教现象还原为""政治""或""经济""等其他范畴,而应将之视为一种自成一类的事实,一种人的基本条件,同时应充分理解政治精英和知识精英在中国近现代史上对""宗教""的塑造过程。中国农村的宗教复兴在很大程度上游离于这一塑造过程之外,因此,可能存在着尚不为学界所充分认识的社会机制,有着提供本土理论的潜力。本文认为,在世俗化理论和市场理论之外,应该尝试使用""礼物模式""探索这一社会机制。","2015","35","01","https://link.cnki.net/doi/10.15992/j.cnki.31-1123/c.2015.01.008"
"sh470","期刊","差序格局和伦理本位 从丧服制度看中国社会结构的基本原则","周飞舟","北京大学社会学系;","社会","关系;;人情;;差序格局;;伦理本位;;丧服;;亲亲;;尊尊","本文是对以""差序格局""为基本特征的中国社会关系和社会结构的理论研究。差序格局的形式和内容可以回溯到先秦时期延续至晚清民国的丧服制度。通过对经学文献中关于丧服研究的梳理,可以看出""亲亲""和""尊尊""是构成这种制度的基本原则。亲亲和尊尊结合在一起,从家族延伸到政治,塑造了古代政治、社会关系的一些基本特征,这些特征仍然在当代的政治和社会关系中有明显表现。本文指出,亲亲和尊尊与儒家思想中提倡的""仁""与""义""有着密切的联系,后者作为基本伦理和美德,以亲亲和尊尊的形式表现于社会结构之中。本文的观点,有助于我们理解当代中国社会研究中""关系""和""人情""等现象的历史根源。","2015","35","01","https://link.cnki.net/doi/10.15992/j.cnki.31-1123/c.2015.01.002"
"sh471","期刊","“社会底蕴”:田野经验与思考","杨善华; 孙飞宇","北京大学社会学系;","社会","社会底蕴;;生活的智慧;;家本位文化","如何认识中国乡村社会获得秩序的内在运行机制?根据长期在中国农村的田野调查经验,笔者提出""社会底蕴""概念。这一概念是指在历史变迁中,中国社会自发保存的那些具备相对稳定特征的""恒常""。根据从生活的智慧、家本位文化、道德伦理、人缘口碑等方面对""社会底蕴""及其与现代性变迁之间的互动机制的初步探讨发现,在社会变迁的历史进程中,深具传统特性的社会底蕴并非以一种消极对抗的形式出现,而是不断与新的历史条件相结合,并由此生发出建设性和包容性的面貌。而对这一""底蕴""的认识,与我们今天对社会科学方法论的理解与反思不无相关。","2015","35","01","https://link.cnki.net/doi/10.15992/j.cnki.31-1123/c.2015.01.004"
"sh472","期刊","技能形成的社会建构 德国学徒制现代化转型的社会学分析","王星","南开大学周恩来政府管理学院;","社会","学徒制;;社会管制式市场经济;;劳资共决制;;去商品化","在德国学徒制现代化转型过程中,宏观层面的社会管制式市场治理模式为学徒制奠定了匹配的制度环境。劳动共同体模式和去商品化的社会保护成为学徒制有效作用的经济社会基础。这些制度安排的达成可追溯到工业化时期,当时围绕学徒制而发生的利益政治是建构学徒制转型演化轨迹的社会原因。德国学徒制的技能形成过程是社会建构的。学徒制相关问题应该成为经济社会学和社会政策研究中的重要议题。这种研究视野的转化,对于思考当下中国经济建设与社会保护如何协调等问题具有一定的启发意义。","2015","35","01","https://link.cnki.net/doi/10.15992/j.cnki.31-1123/c.2015.01.009"
"sh473","期刊","偏见的生成与消解 评奥尔波特《偏见的本质》","高明华","哈尔滨商业大学法学院;","社会",NA,"<正>《偏见的本质》是一部经典著述,初版于1954年,1979年又出版了25周年纪念版。它的篇章结构为讨论和理解群际关系尤其是偏见问题设定了界域。它的智识创见对后世启发深远,""当我们中的许多人正要为自己的新发现而惊喜时,却发现奥尔波特早已在那里等我们了""","2015","35","01","https://link.cnki.net/doi/10.15992/j.cnki.31-1123/c.2015.01.010"
"sh474","期刊","教育程度与分配公平感:结构地位与相对剥夺视角下的双重考察","李颖晖","西安交通大学实证社会科学研究所;西安交通大学人文社科学院社会学系;","社会","教育程度;;结构地位;;相对剥夺;;分配公平感","基于结构决定与相对剥夺的两种视角,本文研究发现了教育程度对收入分配公平感的复杂影响路径。教育程度作为优势性地位获得,对分配公平感存在正向影响。教育程度越高,收入分配公平感越强。但这种正向影响也存在条件性:教育作为个人地位投资,激发相应的回报期待,随着基于教育投入的期待收入与实际收入差距的扩大,这种正向影响会降低,且教育程度越高,降低的幅度越大。这一条件性的发现有利于解释既有研究的矛盾结论,具有重要的社会意涵:当教育投资作为""制度化手段""无法实现地位获得这一""文化目标""时,这种""断裂""可能会引发""分配不公""的心理失范。","2015","35","01","https://link.cnki.net/doi/10.15992/j.cnki.31-1123/c.2015.01.007"
"sh475","期刊","自评一般健康的信度和效度分析","齐亚强","中国人民大学社会学系;","社会","自评一般健康;;信度;;效度;;回答偏误","本文利用2008年""中国流动与健康调查""(IMHC)数据,分析了自评一般健康指标的信度和效度。研究发现,自评一般健康具有较好的信度,被访者先后两次回答的结果高度一致,两次回答结果的微小变动表现为随机性的波动,而非系统性偏差。该指标在一定程度上会受到调查中题目次序效应的影响。关于自评一般健康指标效度的分析发现,该指标能够有效反映被访者自我感知的各种健康状态和个体既有的关于自身健康的知识,但不能很好地反映个体无法感知的机体变化等健康问题。自评一般健康存在较为复杂的回答偏误问题,受不同年龄、社会经济地位群体关于健康的评价标准、期望与认知差异的影响,其回答结果在不同人群中的可比性值得商榷。","2014","34","06","https://link.cnki.net/doi/10.15992/j.cnki.31-1123/c.2014.06.010"
"sh476","期刊","新自由主义全球化对“医疗化”的形构","萧易忻","华东理工大学应用社会学研究所;","社会","医疗化;;新自由主义;;物质力量;;制度;;观念","""医疗化""与新自由主义全球化之间有怎样的关联?国内外社会学界对此尚缺乏系统的分析。本文以物质力量、制度、观念为分析框架,探讨新自由主义如何加剧并转变全球的""医疗化""状况。在物质上,产、官、学复合体网络的多方利益形成有力的市场力量,从而促成医疗化;在制度上,则是由于药品之国际专利权的制定与各国导致医疗化的政策;在观念上,某些压力团体因为要强化""竞争力""而推动某种服药的观念、个人自主健康管理的盛行、风险恐慌的论述普遍化及另类医疗的兴起等氛围都加剧了""医疗化""。即便有反新自由主义的力量,但医疗的供给面与需求面均被牵涉到因商品化可获利的普遍利益中,因而新自由主义的结构性力量仍难以撼动,从而使医疗化加剧。","2014","34","06","https://link.cnki.net/doi/10.15992/j.cnki.31-1123/c.2014.06.009"
"sh477","期刊","行政发包制","周黎安","北京大学光华管理学院;","社会","行政发包制;;政府治理;;科层制;;政治锦标赛","本文试图论证行政发包制在中国作为一种分析政府间关系、官员激励和政府治理的理论框架所具有的独特内涵、价值和意义。行政发包制是指政府内部上下级之间的发包关系。作为一种理想类型,它既有别于韦伯意义上的科层制,也有别于纯粹的外包制,而是居于两者之间的一种混合形态。行政发包制在行政权分配、经济激励和内部控制三个维度上呈现相互配合和内在一致的特征,适合概括中国政府间关系和治理模式的长期稳定而鲜明的特征。提出行政发包制,有助于重新解释许多有关中国政府运行的特征和现象,同时也可以揭示一系列未被现有文献系统关注的政府现象和问题。本文还将行政发包制与""政治锦标赛""理论结合起来,从纵向行政发包和横向晋升竞争两个维度进一步拓展关于官员激励和政府治理的分析深度和广度。","2014","34","06","https://link.cnki.net/doi/10.15992/j.cnki.31-1123/c.2014.06.001"
"sh478","期刊","行政发包制与帝国逻辑 周黎安《行政发包制》读后感","周雪光","斯坦福大学社会学系;","社会","行政发包制;;帝国逻辑","本文讨论周黎安""行政发包制""一文的研究风格和理论模型的前提假设,并提出进一步推进的意见和建议。在周黎安模型基础上,笔者针对效率与统治风险的目标冲突,提出了执政者在集权与分权间抉择的一个模型。最后,将""行政发包制""这一治理模式放在帝国逻辑的大历史背景上讨论其定位和意义。","2014","34","06","https://link.cnki.net/doi/10.15992/j.cnki.31-1123/c.2014.06.002"
"sh479","期刊","统治风险与地方分权 关于中国国家治理的三种理论及其比较","曹正汉","浙江大学经济学院;","社会","集权国家;;统治风险;;地方分权;;治理结构","在研究中国国家治理时,同时考虑中央政府关心的效率目标和政权稳定目标的理论有三种,即:周黎安提出的""行政发包制""模型,曹正汉等提出的""中央治官、地方治民""模型以及周雪光提出的""帝国的治理逻辑""。然而,这三种理论关于中央政府的效率目标和政权稳定目标能否兼容存在着明显分歧;此外,这三种理论在分析层面上也存在差别。导致分歧和差别的原因有两个:一个是关于兵民能否分治,三种理论隐含着不同的假定;另一个是关于中央政府着重防范的统治风险的来源,是来自地方分权本身(如地方政府的""各自为政""、""偏离""、""失控""等行为),还是来自被统治的民众(如民众可能的抗议、反对或对抗等行为),三种理论持有不同的观点。","2014","34","06","https://link.cnki.net/doi/10.15992/j.cnki.31-1123/c.2014.06.003"
"sh480","期刊","政治市场想象与中国国家治理分析 兼评周黎安的行政发包制理论","冯仕政","中国人民大学社会与人口学院;","社会","行政发包制;;政治市场;;国家治理","近年来,经济学越来越多地介入有关中国国家治理问题的研究。经济学对这一问题的关注始终围绕关于国家的""政治市场想象""展开。该想象有三个核心关切,即国家的市场性、多主体性和政治性。周黎安的""行政发包制""理论在这三个维度的每一个方面都有重要发展,将经济学的中国国家治理研究推进到一个新的高度。但""政治市场想象""重视国家的市场性而轻忽其政治性的倾向,也使周黎安模型对权力问题的分析较为薄弱,以致造成核心概念的界定不够清晰等问题。尽管如此,""政治市场想象""仍为中国国家治理研究提供了一个颇有启发性和整合性的思想框架。","2014","34","06","https://link.cnki.net/doi/10.15992/j.cnki.31-1123/c.2014.06.004"
"sh481","期刊","行政包干的组织基础","张静","北京大学社会学系;","社会","行政包干;;组织关系;;政府角色;;多中心控制权","回应""行政包干""的缘起问题,针对""成本衡量""说,本文建议从行政机体本身的特性和历史关系,说明发包制的存在。由于政府的多元角色、多中心控制权的组织关系以及对执行工具的依赖,政府系统逐渐发展出具有灵活适应性的、不同于单一科层体系的、能够利用上述组织环境的方法,来推进任务的执行。""行政包干制""顺势于不言自明的控制权范围,通过默许、交换和隐形授权,将目标和利益不同的组织容纳于一体,形成了今天治理体系中混合共生的形态。因此,政府行政体系的组成结构、其内部真实的组织关系和多元角色是发包制产生的基石。","2014","34","06","https://link.cnki.net/doi/10.15992/j.cnki.31-1123/c.2014.06.005"
"sh482","期刊","再论行政发包制:对评论人的回应","周黎安","北京大学光华管理学院;","社会","行政发包制;;政府治理;;科层制;;政治锦标赛","本文对周雪光、张静、曹正汉和冯仕政四位教授的评论文章进行了回应。笔者的回应侧重在各位评论人提出的带有批判性质的意见和建议上。笔者和评论人的分歧主要集中在行政发包制的界定、内涵和形成原因、统治风险的内涵和影响、发包人和承包人的权力配置等问题上,对于这些问题,笔者试图做进一步的澄清和解释。鉴于评论人的批评建议,本文也讨论了行政发包制未来可以进一步扩展和完善的领域。最后,笔者提出了一个好的理论的三个标准,并讨论了跨学科交流对于发展好理论的重要意义。","2014","34","06","https://link.cnki.net/doi/10.15992/j.cnki.31-1123/c.2014.06.006"
"sh483","期刊","自杀与现代人的境况 涂尔干的“自杀类型学”及其人性基础","赵立玮","中国社会科学院社会学研究所;","社会","涂尔干;;自杀类型学;;人性两重性;;道德教育;;个体主义","涂尔干在《自杀论》中提出的""自杀类型学""是他对自杀研究做出的一个重要的理论贡献。他通过自杀的社会类型展开的广泛解释和论述,是和其著作中的一些实质问题密切相关的。本文检视了这个类型学的一些关键方面和存在的问题,并结合涂尔干的人性论进行了比较深入的分析,强调了涂尔干社会理论的人性基础;这种分析也表明,涂尔干的自杀类型学是他继《社会分工论》之后对个体与社会关系问题的进一步思考和推进。另外,涂尔干通过对作为社会事实的""自杀潮""的独特的社会病理学分析,深刻揭示了现代人的生存境况。因此,《自杀论》的经典意义在于其将理论图式与时代问题紧密结合起来的研究范式,这充分体现了古典社会理论的本质特征。","2014","34","06","https://link.cnki.net/doi/10.15992/j.cnki.31-1123/c.2014.06.007"
"sh484","期刊","价值的科学 韦伯社会科学方法论再探","王楠","中国政法大学社会学院;","社会","价值自由;;价值阐释;;价值关联;;伦理人格","面对现代社会中理性与非理性、主观与客观、事实与价值之间的紧张,马克斯·韦伯的社会科学方法论力图在对立双方之间搭建起关联并在研究中往复运动,借助包含价值的历史个体和理想类型,通过超越主客观对立的价值阐释,说明历史、文化与社会的各种独特现象,发现各民族和时代中人们的价值理想,理解先辈如何去坚持和实践它们,进而指导现代人在今天继承和实现这些价值。历史和社会科学,既要用理性的方法培养学人清明的理智,也要使人看到超越理性的价值信念,从而帮助人在高度抽象的现代社会中,以理性的态度去守护和坚持各种文明的价值核心,避免走向僵死的理性和狂热的非理性两个极端。","2014","34","06","https://link.cnki.net/doi/10.15992/j.cnki.31-1123/c.2014.06.008"
"sh485","期刊","上海大学与SAGE合作出版《社会》英文刊Chinese Journal of Sociology举行签字仪式",NA,NA,"社会",NA,"<正>2014年11月11日,上海大学与世界著名出版集团英国SAGE合作出版《社会》英文刊Chinese Journal of Sociology(简称CJS)的签字仪式在上海大学举行,教育部、上海市新闻出版局、上海大学的相关领导出席签字仪式,上海大学校长罗宏杰与SAGE亚太区总裁Paul Evans在合作协议上签字。QJS主编聘任仪式同时举行,CJS编委会主任、《社会》主编李友梅教授向美国科学院院士、上海大学杰出","2014","34","06","https://kns.cnki.net/kcms2/article/abstract?v=3IEynGI71r_wCVEcV26nDQeaWUC8FPUsa4N01Y7R1syz0XNJQiI7sF9qx-6m1fkGmjGQnrFZBStmpfNf_mQ1c48nEXtSfypsHiiya1BLWg9dYnju1jGTvYygSOAY7ru28Q22hBUrj2yVCTQkiuQHbQ==&uniplatform=NZKPT&language=CHS"
"sh486","期刊","从工具到范式:假设检验争议的知识社会学反思","吕小康","南开大学周恩来政府管理学院社会心理学系;","社会","假设检验;;原假设显著性检验;;知识社会学;;范式;;科学知识","统计工具的建构与运用不能脱离知识生产的情境脉络,其中渗透着建构者和运用者的个人主张与其所在学科的整体价值追求。原假设显著性检验是社会科学实证研究中最为常用的假设检验方法,其流行并非因为方法论本身的精确无误,而在于它虽存有争议并因此招致严厉批评,但仍简洁有效地满足了研究者追求知识的客观性与确定性、以期将自身所在的学科塑造为一门科学分支的主观期待。因此,这一方法就从一个普通的统计工具上升为一种学科范式,起到了收敛学科的精神指向、提供模式化的解题方法、从而实现学科内部知识较快发展的功能。","2014","34","06","https://link.cnki.net/doi/10.15992/j.cnki.31-1123/c.2014.06.011"
"sh487","期刊","中共早期地方领袖、组织形态与乡村社会 以曾天宇及其领导的江西万安暴动为中心","应星; 李夏","中国政法大学社会学院;中国政法大学政治与公共管理学院;","社会","组织形态;;曾天宇;;万安暴动;;乡村社会","中共在建党初期就移植了俄共(布)的民主集中制作为自身的组织制度。这一制度在中国革命的实践中经历了艰难的调适过程。1927年大革命失败后,中共准备在乡村组织暴动时,组织原则和组织能力就面临着严峻的挑战。组织江西万安暴动的领袖曾天宇,代表了中共早期地方领袖的一种类型,其领导的万安暴动所暴露出的党内组织矛盾也具有一定的典型性。本文将中共党史、社会史以及民国政治史结合在一起,综合运用文件档案、组织史资料、忆述材料、地方史志、报刊等诸多史料,通过对曾天宇的生活史与精神气质的勾勒以及对万安暴动背景与过程的考察,揭示出中共早期组织形态中存在的三重张力:职位关系与个人因素之间的张力;组织纪律的有效性与地方领袖的自主性之间的张力;革命组织与传统资源及地方利益之间的张力。这些张力为同时期的一系列中共党内组织事件提供了解读的逻辑。","2014","34","05","https://link.cnki.net/doi/10.15992/j.cnki.31-1123/c.2014.05.001"
"sh488","期刊","自由革命的专制命运:托克维尔的未完成革命著述","崇明","华东师范大学政治学系、世界政治研究中心;","社会","托克维尔;;法国大革命;;自由;;平等;;暴力","托克维尔在关于法国大革命与拿破仑的未完成著述中讨论了大革命中自由和平等的张力以及革命的政治动力。在作为大革命第一阶段的1787-1789年的自由革命中,由激进的民主自由观念推动的阶级斗争逐步压倒了贵族自由和精英自由观念。王权的削弱和相关的错误决策加剧了阶级斗争并强化了革命意识形态,民众暴力的介入推动了革命的激进化,导致革命在内部分裂和权力斗争中走向恐怖。大革命后期,法国人既厌倦革命和政治的动荡,又热爱革命带来的平等和利益,继承了革命平等而抛弃了自由的拿破仑得到了法国人的拥戴。同时,托克维尔揭示了革命和拿破仑的个人统治如何继承了旧制度的政治文化遗产,特别是国家主义。","2014","34","05","https://link.cnki.net/doi/10.15992/j.cnki.31-1123/c.2014.05.002"
"sh489","期刊","“必须保卫社会”与国家种族主义 解读福柯《必须保卫社会》","关锋","华南师范大学马克思主义学院;华南师范大学政治与行政学院;华南师范大学教育部高校辅导员培训和研修基地;","社会",NA,"<正>《必须保卫社会》(Il Faut Defendre La Societe/Society Must Be Defended)是福柯1976年1-3月在法兰西学院讲座的同名讲演录。正如该书的""授课情况简介""所说,它""在福柯的思想和研究中占有一个特殊的地位"",这恐怕不仅因为它""成为权力的政治问题和种族的历史问题""这两大显要问题的""相交点、汇合处和联接点"",1更因为它体现了","2014","34","05","https://link.cnki.net/doi/10.15992/j.cnki.31-1123/c.2014.05.003"
"sh490","期刊","移民的呼声 户籍如何影响了公共意识与公共参与","陈钊; 陆铭; 徐轶青","复旦大学中国社会主义市场经济研究中心;上海交通大学安泰经济与管理学院;复旦大学经济学院;麻省理工学院政治系;","社会","公共意识;;公共参与;;户籍制度;;移民","本文利用CGSS2010的调查数据,考察了户籍身份对城市居民公共意识与公共参与的影响。研究发现,户籍身份对移民的公共意识有一定的负面影响,这种影响并没有随着移民收入或教育水平的提高而明显减弱。在公共参与方面,移民表现得更为消极,其中部分原因是由于现有制度对他们的公共参与形成制约。但在群体性事件参与和面临政府不公对待的态度方面,不同户籍身份人群之间却没有显著的差异。虽然收入水平或教育水平更高的居民的确具有更强的公共意识,但并不明显具有更高的公共参与度。","2014","34","05","https://link.cnki.net/doi/10.15992/j.cnki.31-1123/c.2014.05.004"
"sh491","期刊","留守经历与新工人的工作流动 农民工生产体制如何使自身面临困境","汪建华; 黄斌欢","中国社会科学院社会学研究所;清华大学深圳研究生院;","社会","留守经历;;农民工生产体制;;新工人;;工作流动","本文批评了""农民工""和""留守儿童""两种研究问题意识割裂的现状。通过对""农民工权益保护理论与实践研究""调查数据的分析,本文试图在两种问题之间建立系统性的关联。研究发现,有留守经历的新工人相比其同辈群体更频繁地转换工作。对工种性质进行进一步划分后的统计模型表明,体力工种相对非体力工种、非熟练工种相对熟练/半熟练工种,有留守经历的新工人相比其同辈群体,表现出更高的工作流动性。这说明有留守经历的工人更难适应世界工厂高强度、异化的劳动方式。父母外出打工造成亲子分离,儿童家庭责任感淡薄,但也带来更优越的经济条件和更少的务农经历,由此共同导致了有留守经历的工人频繁的工作流动。留守经历是""拆分型农民工生产体制""的产物,但某种程度上它又加剧了这一体制持续运行所面临的困境。逐步赋予工人公民权,修复家庭生活,是解决系统性危机的基本立足点。","2014","34","05","https://link.cnki.net/doi/10.15992/j.cnki.31-1123/c.2014.05.005"
"sh492","期刊","女领导的临界规模与组织性别歧视现象 基于第三期中国妇女社会地位调查数据的实证研究","马冬玲; 周旅军","中华全国妇女联合会妇女研究所;中华女子学院社会学系;","社会","临界规模;;配额制;;组织;;性别歧视","本研究利用第三期中国妇女社会地位调查数据,从配额制的有效性问题出发,探讨组织领导团队中的女性比例与性别歧视现象之间的关系,对临界规模理论的假设,即团队里某一社会特征的人数达到一定比例将给该社会类别的境遇带来具有显著意义的改变进行了检验。研究发现,组织领导团队中的女性比例达到30%能够有效减少性别歧视现象,这种作用在政治、经济和研究领域以及体制内外组织中均存在,但有程度上的差异。此发现不仅从实证角度检验了临界规模理论,而且为在政策设计中增加领导团队中的女性比例提供了支持。","2014","34","05","https://link.cnki.net/doi/10.15992/j.cnki.31-1123/c.2014.05.006"
"sh493","期刊","“甩干”机制:中国乡村司法的运行逻辑","刘正强","上海社会科学院社会学研究所;","社会","乡村司法;;“甩干”机制;;运行逻辑;;实践困境","由于中国乡村社会在日常生活中充满了诸多伦理性、道德性的内容,致使司法体制与乡村现实之间存在着深深的抵牾。本文借由一起诉讼揭示了乡村司法的运行逻辑——""甩干""机制。基层法院在处理案件时会按照形式理性的要求,以洁净化、纯粹化为目标,甩掉道德、习惯等诸多非法律的元素,实现对案件事实的重新建构,以一种生硬、执拗的方式对案件进行权威性的裁决。""甩干""机制源自民事诉讼程序中关于案件""受理""与""审理""的特殊制度设计,同时也是基于法律形式化要求的无奈之举,更在某种程度上体现了中国式司法的""无知之幕""特色。""甩干""机制揭示了乡村社会中法律的实际运行状态及内在张力。","2014","34","05","https://link.cnki.net/doi/10.15992/j.cnki.31-1123/c.2014.05.007"
"sh494","期刊","生命历程理论视角下劳动力迁移对初婚年龄的影响","曾迪洋","清华大学社会学系;","社会","劳动力迁移;;初婚年龄;;生命历程;;事件史分析","本文利用2012年清华大学""城镇化与劳动力移民""项目的调查数据,通过事件史方法考察劳动力迁移对初婚年龄的影响。研究发现,劳动力迁移会对初婚年龄产生推迟效应,迁移事件发生的时机和过程都会左右这一影响的具体结果。研究显示,越早实现迁移,越有助于移民进入婚姻,频繁的流动则削弱了结婚的可能性,而父亲的迁移经历同样会对子女的初婚年龄产生影响。通过对不同世代群体的比较,本文进一步发现,迁移对初婚年龄的影响程度随世代推移呈现""倒U型""趋势,这一结果与不同世代下的迁移特点及其身处情境有关。研究结果表明,劳动力移民的生命历程基于迁移发生了转轨,他们放缓了自我再生产的周期,这对人口结构和社会结构的调整具有重大意义。","2014","34","05","https://link.cnki.net/doi/10.15992/j.cnki.31-1123/c.2014.05.008"
"sh495","期刊","社会学的传记取向:当代社会学进展的一种维度","鲍磊","南京大学社会学系;江苏省社会科学院社会学所;","社会","传记;;传记取向;;传记社会学;;社会学自传;;传记幻觉","20世纪80年代前后,传记取向成为社会(科)学中众多转向或取向的一种。相较于20世纪二三十年代由芝加哥学派引领的传记研究,这一取向的范围更为宽广。它关注个人经历、历史与文化之间的交互作用,反对奉实证主义为圭臬的社会科学研究,重视人的主体性与能动性。这一取向消解或者说超越了传统的二元论或二分法,促使社会学家反思自己的概念架构、研究方法以及书写实践。虽然在晚近的发展中,一些学者甚至提出了自传/传记社会学这一具有分支学科性质的指称,但这一取向还是""浮现中的实践"",尚处于晚熟状态,因此还存在不少争议,布尔迪厄甚至从根本上将传记视为一种幻觉。随着""传记时代""的来临,传记社会学势将成为一个开创性的研究领域。","2014","34","05","https://link.cnki.net/doi/10.15992/j.cnki.31-1123/c.2014.05.009"
"sh496","期刊","重新思考量化社会研究的模式 读莱茵·塔格培拉《让社会科学更加科学化》","吴肃然","哈尔滨工业大学社会学系;","社会",NA,"<正>在涂尔干出版《自杀论》以后的100多年中,统计学和计算机技术迅速发展,社会科学的定量研究技术也相应得到了不断的发展与革新。尽管社会科学尚没有取得像自然科学一样的显著成就,但是在许多研究者看来,社会科学在方法上已逐渐向自然科学靠拢。作为具有象征意义的知识规范,主流期刊的学术标准已体现出人们对于科学方法的","2014","34","05","https://link.cnki.net/doi/10.15992/j.cnki.31-1123/c.2014.05.010"
"sh497","期刊","立法者与公民的复调 一位社会学家眼中的卢梭","康子兴","北京航空航天大学人文与社会科学高等研究院;北京航空航天大学法学院;","社会",NA,"<正>卢梭的作品一直被广泛研读,尤其受到法律和政治学者的青睐。但是,卢梭的作品就像他的经历一样复杂(卢梭,2005)。他既赞扬野蛮人的幸福,又倡导一种完全""无我""的公民生活。他既批评现代社会的政府与法律,却又试图通过政体和法律的方式来解决现代社会的种种问题。无论就写作方式还是所论述的内容而言,《爱弥儿》都是卢梭所有作品中最复杂的一部。托多罗夫(2012:106)认为,卢梭论述了现代生活的三种可能性,即公民、孤独者和道德人的三种生活,其著作也可","2014","34","04","https://link.cnki.net/doi/10.15992/j.cnki.31-1123/c.2014.04.001"
"sh498","期刊","私营企业主与政治发展 关于市场转型中私营企业主的阶级想象及其反思","黄冬娅","中山大学中国公共管理研究中心;中山大学政治与公共事务管理学院;","社会","私营企业主;;政商关系;;非正式关系;;政治吸纳;;政策游说","当前私营企业主在中国政治生活中扮演了隐秘却愈具影响力的角色,现有研究从""没有资产阶级,就没有民主""的理论命题出发,探讨市场转型中中国是否出现了一个自主并与国家权力抗衡的社会阶层,由此,已有研究得出基本一致性的判断,由于私营企业主与国家之间共享政治价值和共享利益,中国出现的是一个依附于国家并与国家权力共谋的社会阶层。本文认为,现有研究立足于""私营企业主""在民主转型中角色的阶级想象,而过于关注私营企业主对于民主转型的影响,从而忽视了深入剖析和探讨私营企业主对于当代中国政策过程的影响。因此,深化当代中国私营企业主与国家关系及其政治影响的认识,需要从""民主转型""转向""政策影响""的主题。","2014","34","04","https://link.cnki.net/doi/10.15992/j.cnki.31-1123/c.2014.04.002"
"sh499","期刊","政府补助与民营企业研发投入","朱斌; 李路路","中国人民大学社会与人口学院;中国人民大学社会学理论与方法研究中心;","社会","政府研发补助;;企业研发投入;;激励效应","在关于政府研发补助政策对企业研发投入影响效应的争论背景下,本文通过分析第9次全国民营企业抽样调查数据,发现政府研发补助政策对中国民营企业研发投入具有激励效应,但这一效应受到企业决策者、企业资源禀赋结构以及企业环境等企业系统相关属性的影响。本文认为,为了进一步推动企业创新研发活动,政府需要继续改善市场环境,并在补助政策上向那些在企业决策和资源禀赋结构上更趋向于自主研发创新的民营中小企业倾斜。","2014","34","04","https://link.cnki.net/doi/10.15992/j.cnki.31-1123/c.2014.04.003"
